Library Source,Added,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,ASIN,ISBN10,ISBN13,Summary,People Also Bought,Store Page Url,Sample,Web Player,Cover,Search In Goodreads,Collection Ids,Subtitle,Podcast Parent,Is New
Main,63,The Moral Animal: Why We Are the Way We Are: The New Science of Evolutionary Psychology,The Moral Animal: Why We Are the Way We Are: The New Science of Evolutionary Psychology,,,Are men born to cheat? Does monogamy serve women's interests? Wright unveils the genetic strategies behind everything from our sexual preferences to our office politics....,Robert Wright,Greg Thornton,,,,,,Finished,,,,,,,,,,,,,,,true,B003SGKOT0,,,,,https://audible.com/pd/B003SGKOT0?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B003SGKOT0,https://m.media-amazon.com/images/I/51SoeNX4N-L._SL500_.jpg,https://www.goodreads.com/search?q=Robert%20Wright%20-%20The%20Moral%20Animal%3A%20Why%20We%20Are%20the%20Way%20We%20Are%3A%20The%20New%20Science%20of%20Evolutionary%20Psychology,,,,true
Main,62,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,,,"Billions of government dollars, and thousands of charitable organizations and NGOs, are dedicated to helping the world’s poor. But much of their work is based on assumptions that are untested generalizations at best, harmful misperceptions at worst. Abhijit Banerjee and Esther Duflo have...","Abhijit V. Banerjee, Esther Duflo",Brian Holsopple,,,,,,Finished,,,,,,,,,,,,,,true,true,B006LPHB00,,,,,https://audible.com/pd/B006LPHB00?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B006LPHB00,https://m.media-amazon.com/images/I/51ke4PqBFpL._SL500_.jpg,https://www.goodreads.com/search?q=Abhijit%20V.%20Banerjee%20-%20Poor%20Economics%3A%20A%20Radical%20Rethinking%20of%20the%20Way%20to%20Fight%20Global%20Poverty,,,,true
Main,61,The Collected Stories of Arthur C. Clarke,The Collected Stories of Arthur C. Clarke,,,"From early work through classic stories and all the way to later work, this comprehensive short story collection encapsulates one of the great science fiction careers of all time....",Arthur C. Clarke,"Ralph Lister, Ray Porter, Jonathan Davis",,,,,,23h 29m left,,,,,,,,,,,,,,,true,B01JQSAN94,,,,,https://audible.com/pd/B01JQSAN94?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B01JQSAN94,https://m.media-amazon.com/images/I/517YqC90OcL._SL500_.jpg,https://www.goodreads.com/search?q=Arthur%20C.%20Clarke%20-%20The%20Collected%20Stories%20of%20Arthur%20C.%20Clarke,,,,true
Main,60,"The Age of Em: Work, Love, and Life When Robots Rule the Earth","The Age of Em: Work, Love, and Life When Robots Rule the Earth",,,"Robots may one day rule the world, but what is a robot-ruled Earth like? Many think the first truly smart robots will be brain emulations, or ems....",Robin Hanson,Michael Butler Murray,,,,,,10h 18m left,,,,,,,,,,,,,,,true,B01KMD3CHM,,,,,https://audible.com/pd/B01KMD3CHM?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B01KMD3CHM,https://m.media-amazon.com/images/I/51LiscTU5yL._SL500_.jpg,https://www.goodreads.com/search?q=Robin%20Hanson%20-%20The%20Age%20of%20Em%3A%20Work%2C%20Love%2C%20and%20Life%20When%20Robots%20Rule%20the%20Earth,,,,true
Main,59,Thus Spoke Zarathustra: A Book for All and None,Thus Spoke Zarathustra: A Book for All and None,,,Thus Spoke Zarathustra is one of the most extraordinary - and important - texts in Western philosophy. It was written by Friedrich Nietzsche between 1883 and 1885. He cast it in the form of a novel in the hope that his urgent message of the 'death of God' and the rise of the superman...,Friedrich Nietzsche,Christopher Oxford,,,,,,9h 10m left,,,,,,,,,,,,,,,true,B0198PWY1U,,,,,https://audible.com/pd/B0198PWY1U?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0198PWY1U,https://m.media-amazon.com/images/I/41fuIyBwfQL._SL500_.jpg,https://www.goodreads.com/search?q=Friedrich%20Nietzsche%20-%20Thus%20Spoke%20Zarathustra%3A%20A%20Book%20for%20All%20and%20None,,,,true
Main,58,Superforecasting: The Art and Science of Prediction,Superforecasting: The Art and Science of Prediction,,,"From one of the world's most highly regarded social scientists, a transformative book on the habits of mind that lead to the best predictions....","Philip Tetlock, Dan Gardner",Joel Richards,,,,,,Finished,,,,,,,,,,,,,,,true,B0131RM7OK,,,,,https://audible.com/pd/B0131RM7OK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0131RM7OK,https://m.media-amazon.com/images/I/51LafZreGvL._SL500_.jpg,https://www.goodreads.com/search?q=Philip%20Tetlock%20-%20Superforecasting%3A%20The%20Art%20and%20Science%20of%20Prediction,,,,true
Main,57,3001: The Final Odyssey: A Novel,3001: The Final Odyssey: A Novel,Space Odyssey Series (book 4),4,"In 3001: The Final Odyssey, Arthur C. Clarke brings the greatest and most successful science fiction series of all time to its magnificent, stunningly unforeseen conclusion. As we hurtle toward the new millennium in real time, Clarke brilliantly, daringly leaps one thousand years into the future...",Arthur C. Clarke,Scott Brick,,,,,,53m left,,,,,,,,,,,,,,,true,B00845TEKA,,,,,https://audible.com/pd/B00845TEKA?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00845TEKA,https://m.media-amazon.com/images/I/51P0REwtUVL._SL500_.jpg,https://www.goodreads.com/search?q=Arthur%20C.%20Clarke%20-%203001%3A%20The%20Final%20Odyssey%3A%20A%20Novel,,,,true
Main,56,The Moon Is a Harsh Mistress,The Moon Is a Harsh Mistress,,,"Revolution is brewing on twenty-first-century Luna, a moon-based penal colony where oppressed “Loonies” are being exploited by a harsh Authority that controls it from Earth. Against all odds, a ragtag collection of dissidents has banded together in revolt, including a young female radical...",Robert A. Heinlein,Lloyd James,,,,,14h 12m,,,,,,,,,,,,,,,,true,B002VA35NG,,,,,https://audible.com/pd/B002VA35NG?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002VA35NG,https://m.media-amazon.com/images/I/51m4JEDXsdL._SL500_.jpg,https://www.goodreads.com/search?q=Robert%20A.%20Heinlein%20-%20The%20Moon%20Is%20a%20Harsh%20Mistress,,,,true
Main,55,Brave New World,Brave New World,,,"Originally published in 1932, this outstanding work of literature is more crucial and relevant today than ever before. “One of the most prophetic dystopian works of the 20th century”—Wall Street Journal Cloning, feel-good drugs, antiaging programs, and total social control through politics...",Aldous Huxley,Michael York,,,,,8h,,,,,,,,,,,,,,,,true,B002V1BVK4,,,,,https://audible.com/pd/B002V1BVK4?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V1BVK4,https://m.media-amazon.com/images/I/51PpzUbiLeL._SL500_.jpg,https://www.goodreads.com/search?q=Aldous%20Huxley%20-%20Brave%20New%20World,,,,true
Main,54,The Structure of Scientific Revolutions,The Structure of Scientific Revolutions,,,"The Structure of Scientific Revolutions is essential listening for understanding the history, philosophy, and evolution of science....",Thomas S. Kuhn,Dennis Holland,,,,,,8h 23m left,,,,,,,,,,,,,,,true,B002VA3B2Q,,,,,https://audible.com/pd/B002VA3B2Q?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002VA3B2Q,https://m.media-amazon.com/images/I/51jkGzij3XL._SL500_.jpg,https://www.goodreads.com/search?q=Thomas%20S.%20Kuhn%20-%20The%20Structure%20of%20Scientific%20Revolutions,,,,true
Main,53,"Superintelligence: Paths, Dangers, Strategies","Superintelligence: Paths, Dangers, Strategies",,,Nick Bostrom lays the foundation for understanding the future of humanity and intelligent life....,Nick Bostrom,Napoleon Ryan,,,,,,11h 25m left,,,,,,,,,,,,,,,true,B00LPMD72K,,,,,https://audible.com/pd/B00LPMD72K?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00LPMD72K,https://m.media-amazon.com/images/I/51HPnlQWugL._SL500_.jpg,https://www.goodreads.com/search?q=Nick%20Bostrom%20-%20Superintelligence%3A%20Paths%2C%20Dangers%2C%20Strategies,,,,true
Main,52,The David Foster Wallace Reader,The David Foster Wallace Reader,,,"Where do you begin with a writer as original and brilliant as David Foster Wallace? Here -- with a carefully considered selection of his extraordinary body of work, chosen by a range of great writers, critics, and those who worked with him most closely. This volume presents his most dazzling...",David Foster Wallace,"Robert Petkoff, David Foster Wallace, Sally Foster Wallace, Sean Pratt, Khristine Hvam, Ben Shenkman, Bobby Cannavale, Paul Garcia",,,,,48h 44m,,,,,,,,,,,,,,,,true,B00P6U2O1W,,,,,https://audible.com/pd/B00P6U2O1W?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00P6U2O1W,https://m.media-amazon.com/images/I/51FfkCdlZZL._SL500_.jpg,https://www.goodreads.com/search?q=David%20Foster%20Wallace%20-%20The%20David%20Foster%20Wallace%20Reader,,,,true
Main,51,Capital in the Twenty-First Century,Capital in the Twenty-First Century,,,"In Capital in the Twenty-First Century, Thomas Piketty analyzes a unique collection of data from 20 countries, ranging as far back as the 18th century, to uncover key economic and social patterns....","Thomas Piketty, Arthur Goldhammer - translator",L. J. Ganser,,,,,24h 58m,,,,,,,,,,,,,,,,true,B00K33KA7M,,,,,https://audible.com/pd/B00K33KA7M?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00K33KA7M,https://m.media-amazon.com/images/I/41jenCaS2JL._SL500_.jpg,https://www.goodreads.com/search?q=Thomas%20Piketty%20-%20Capital%20in%20the%20Twenty-First%20Century,__WISHLIST,,,true
Main,50,Misbehaving: The Making of Behavioral Economics,Misbehaving: The Making of Behavioral Economics,,,"Richard H. Thaler has spent his career studying the radical notion that the central agents in the economy are humans - predictable, error-prone individuals....",Richard H. Thaler,L. J. Ganser,,,,,13h 35m,,,,,,,,,,,,,,,,true,B00VQTE4OC,,,,,https://audible.com/pd/B00VQTE4OC?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00VQTE4OC,https://m.media-amazon.com/images/I/51LsfuzFU7L._SL500_.jpg,https://www.goodreads.com/search?q=Richard%20H.%20Thaler%20-%20Misbehaving%3A%20The%20Making%20of%20Behavioral%20Economics,,,,true
Main,49,Plato at the Googleplex: Why Philosophy Won't Go Away,Plato at the Googleplex: Why Philosophy Won't Go Away,,,The acclaimed philosopher and novelist Rebecca Newberger Goldstein provides a dazzlingly original plunge into the drama of philosophy....,Rebecca Goldstein,Dennis Holland,,,,,,10h 31m left,,,,,,,,,,,,,,,true,B00J8SYBI2,,,,,https://audible.com/pd/B00J8SYBI2?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00J8SYBI2,https://m.media-amazon.com/images/I/51Nys7G4T0L._SL500_.jpg,https://www.goodreads.com/search?q=Rebecca%20Goldstein%20-%20Plato%20at%20the%20Googleplex%3A%20Why%20Philosophy%20Won't%20Go%20Away,,,,true
Main,48,Every Patient Tells A Story: Medical Mysteries and the Art of Diagnosis,Every Patient Tells A Story: Medical Mysteries and the Art of Diagnosis,,,"A riveting exploration of the most difficult and important part of what doctors do, by Yale School of Medicine physician Dr. Lisa Sanders, author of the monthly New York Times Magazine column ""Diagnosis,"" the inspiration for the hit Fox TV series House, M.D. ""The experience of being ill can be...",Lisa Sanders,Lisa Sanders,,,,,10h 9m,,,,,,,,,,,,,,,,true,B002V8L184,,,,,https://audible.com/pd/B002V8L184?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V8L184,https://m.media-amazon.com/images/I/41I5U6-wsYL._SL500_.jpg,https://www.goodreads.com/search?q=Lisa%20Sanders%20-%20Every%20Patient%20Tells%20A%20Story%3A%20Medical%20Mysteries%20and%20the%20Art%20of%20Diagnosis,,,,true
Main,47,2001: A Space Odyssey,2001: A Space Odyssey,Space Odyssey Series (book 1),1,"It has been more than forty years since the publication of this classic science fiction novel that changed the way we look at the stars and ourselves. From the savannas of Africa at the dawn of mankind to the rings of Saturn as man adventures to the outer rim of our solar system, 2001: A Space...",Arthur C. Clarke,Dick Hill,,,,,,4m left,,,,,,,,,,,,,,,true,B002UZJGYY,,,,,https://audible.com/pd/B002UZJGYY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002UZJGYY,https://m.media-amazon.com/images/I/41Sd-dVwqdL._SL500_.jpg,https://www.goodreads.com/search?q=Arthur%20C.%20Clarke%20-%202001%3A%20A%20Space%20Odyssey,,,,true
Main,46,Homage to Catalonia,Homage to Catalonia,,,"In 1936, George Orwell went to Spain to report on the civil war and instead joined the P.O.U.M. militia to fight against the Fascists....",George Orwell,Frederick Davidson,,,,,,Finished,,,,,,,,,,,,,,,true,B002V1AFK6,,,,,https://audible.com/pd/B002V1AFK6?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V1AFK6,https://m.media-amazon.com/images/I/51L8Vntoz0L._SL500_.jpg,https://www.goodreads.com/search?q=George%20Orwell%20-%20Homage%20to%20Catalonia,,,,true
Main,45,Neanderthal Man: In Search of Lost Genomes,Neanderthal Man: In Search of Lost Genomes,,,"A riveting story about a visionary researcher and the nature of scientific inquiry, Neanderthal Man offers rich insight into the fundamental question of who we are....",Svante Pääbo,Dennis Holland,,,,,,9h 26m left,,,5,,,,,,,,,,,,true,B00O3PYCCK,,,,,https://audible.com/pd/B00O3PYCCK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00O3PYCCK,https://m.media-amazon.com/images/I/51qBwUC+IPL._SL500_.jpg,https://www.goodreads.com/search?q=Svante%20P%C3%A4%C3%A4bo%20-%20Neanderthal%20Man%3A%20In%20Search%20of%20Lost%20Genomes,,,,true
Main,44,Letters to a Young Scientist,Letters to a Young Scientist,,,Pulitzer Prize–winning biologist Edward O. Wilson imparts the wisdom of his storied career to the next generation.....,Edward O. Wilxon,Joe Barrett,,,,,4h 57m,,,,,,,,,,,,,,,,true,B00ESM0KXI,,,,,https://audible.com/pd/B00ESM0KXI?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00ESM0KXI,https://m.media-amazon.com/images/I/61X+QSZxKUL._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20O.%20Wilxon%20-%20Letters%20to%20a%20Young%20Scientist,,,,true
Main,43,When Breath Becomes Air,When Breath Becomes Air,,,"#1 NEW YORK TIMES BESTSELLER PULITZER PRIZE FINALIST OVER TWO MILLION COPIES SOLD This inspiring, exquisitely observed memoir finds hope and beauty in the face of insurmountable odds as an idealistic young neurosurgeon attempts to answer the question, What makes a life worth living?...","Paul Kalanithi, Lucy Kalanithi, Abraham Verghese - introduction","Sunil Malhotra, Lucy Kalanithi",,,,,,2h 40m left,,,,,,,,,,,,,,,true,B0191YTGI2,,,,,https://audible.com/pd/B0191YTGI2?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0191YTGI2,https://m.media-amazon.com/images/I/319FRYaDFzL._SL500_.jpg,https://www.goodreads.com/search?q=Paul%20Kalanithi%20-%20When%20Breath%20Becomes%20Air,,,,true
Main,42,Brief Candle in the Dark: My Life in Science,Brief Candle in the Dark: My Life in Science,,,"In this hugely entertaining sequel to the New York Times bestselling memoir An Appetite for Wonder, Richard Dawkins delves deeply into his intellectual life spent kick-starting new conversations about science, culture, and religion and writing yet another of the most audacious and widely read...",Richard Dawkins,Richard Dawkins,,,,,13h 53m,,,,,,,,,,,,,,,,true,B00YD7HKEK,,,,,https://audible.com/pd/B00YD7HKEK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00YD7HKEK,https://m.media-amazon.com/images/I/61dEX3l-XPL._SL500_.jpg,https://www.goodreads.com/search?q=Richard%20Dawkins%20-%20Brief%20Candle%20in%20the%20Dark%3A%20My%20Life%20in%20Science,,,,true
Main,41,Complications: A Surgeon's Notes on an Imperfect Science,Complications: A Surgeon's Notes on an Imperfect Science,,,"A brilliant and courageous doctor reveals, in gripping accounts of true cases, the power and limits of modern medicine. Sometimes in medicine the only way to know what is truly going on in a patient is to operate, to look inside with one's own eyes. This audio is exploratory surgery on medicine...",Atul Gawande,William David Griffith,,,,,7h 48m,,,,,,,,,,,,,,,,true,B002UZDRIU,,,,,https://audible.com/pd/B002UZDRIU?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002UZDRIU,https://m.media-amazon.com/images/I/514APS344BL._SL500_.jpg,https://www.goodreads.com/search?q=Atul%20Gawande%20-%20Complications%3A%20A%20Surgeon's%20Notes%20on%20an%20Imperfect%20Science,,,,true
Main,40,Thomas Paine's Rights of Man: A Biography: Books That Changed the World,Thomas Paine's Rights of Man: A Biography: Books That Changed the World,Books That Changed the World,∞,"Thomas Paine was one of the greatest political propagandists in history. The Rights of Man, first published in 1791, is the key to his reputation. Inspired by his outrage at Edmund Burke's attack on the uprising of the French people, Paine's text is a passionate defense of the rights of man...",Christopher Hitchens,Simon Vance,,,,,3h 36m,,,,,,,,,,,,,,,,true,B002VA9PVC,,,,,https://audible.com/pd/B002VA9PVC?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002VA9PVC,https://m.media-amazon.com/images/I/51GfS+Oha5L._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20Thomas%20Paine's%20Rights%20of%20Man%3A%20A%20Biography%3A%20Books%20That%20Changed%20the%20World,__WISHLIST,,,true
Main,39,Brideshead Revisited,Brideshead Revisited,,,"The inspiration for a major film releasing 2008 starring Emma Thompson and Michael Gambon. A study of faith and disillusionment in a glamorous upper-class world, Waugh’s most famous novel is partly autobiographical and is a gripping multi-character-study...",Evelyn Waugh,Jeremy Northam,,,,,5h 15m,,,,,,,,,,,,,,,true,true,B003K1Y36I,,,,,https://audible.com/pd/B003K1Y36I?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B003K1Y36I,https://m.media-amazon.com/images/I/51+oR2Y8SnL._SL500_.jpg,https://www.goodreads.com/search?q=Evelyn%20Waugh%20-%20Brideshead%20Revisited,,,,true
Main,38,On Anarchism,On Anarchism,,,"In these essays, Chomsky redeems one of the most maligned ideologies, anarchism, and places it at the foundation of his political thinking....","Noam Chomsky, Nathan Schneider - introduction",Eric Jason Martin,,,,,,Finished,,,5,,,,,,,,,,,,true,B00IA9XRVM,,,,,https://audible.com/pd/B00IA9XRVM?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00IA9XRVM,https://m.media-amazon.com/images/I/61ouvSNCgTL._SL500_.jpg,https://www.goodreads.com/search?q=Noam%20Chomsky%20-%20On%20Anarchism,,,,true
Main,37,Between the World and Me,Between the World and Me,,,#1 NEW YORK TIMES BESTSELLER NATIONAL BOOK AWARD WINNER NAMED ONE OF TIME’S TEN BEST NONFICTION BOOKS OF THE DECADE PULITZER PRIZE FINALIST NATIONAL BOOK CRITICS CIRCLE AWARD FINALIST ONE OF OPRAH’S “BOOKS THAT HELP ME THROUGH” NOW AN HBO ORIGINAL SPECIAL EVENT...,Ta-Nehisi Coates,Ta-Nehisi Coates,,,,,,3h 22m left,,,,,,,,,,,,,,,true,B010N1IC5A,,,,,https://audible.com/pd/B010N1IC5A?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B010N1IC5A,https://m.media-amazon.com/images/I/51QhE9y1L1L._SL500_.jpg,https://www.goodreads.com/search?q=Ta-Nehisi%20Coates%20-%20Between%20the%20World%20and%20Me,,,,true
Main,36,The Martian,The Martian,,,"Six days ago, astronaut Mark Watney became one of the first people to walk on Mars....",Andy Weir,R. C. Bray,,,,,,9h 34m left,,,,,,,,,,,,,,true,true,B00B5HZGUG,,,,,https://audible.com/pd/B00B5HZGUG?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00B5HZGUG,https://m.media-amazon.com/images/I/51Lr5rAN6cL._SL500_.jpg,https://www.goodreads.com/search?q=Andy%20Weir%20-%20The%20Martian,,,,true
Main,35,The Trial of Henry Kissinger,The Trial of Henry Kissinger,,,"""If the courts and lawyers of this country will not do their duty, we shall watch as the victims and survivors of this man pursue justice and vindication in their own dignified and painstaking way, and at their own expense, and we shall be put to shame."" Forget Pinochet, Milosevic, Hussein, Kim...","Christopher Hitchens, Ariel Dorfman - introduction",Simon Prebble,,,,,6h 16m,,,,,,,,,,,,,,,,true,B007KSUJ2O,,,,,https://audible.com/pd/B007KSUJ2O?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B007KSUJ2O,https://m.media-amazon.com/images/I/51HHD4nfSDL._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20The%20Trial%20of%20Henry%20Kissinger,,,,true
Main,34,Orientalism,Orientalism,,,"This landmark book, first published in 1978, remains one of the most influential books in the Social Sciences, particularly Ethnic Studies and Postcolonialism....",Edward Said,Peter Ganim,,,,,19h 2m,,,,,,,,,,,,,,,,true,B004H2RFIW,,,,,https://audible.com/pd/B004H2RFIW?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B004H2RFIW,https://m.media-amazon.com/images/I/5102tj4vNxL._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20Said%20-%20Orientalism,,,,true
Main,33,Heretic: Why Islam Needs a Reformation Now,Heretic: Why Islam Needs a Reformation Now,,,"Continuing her journey from a deeply religious Islamic upbringing to a post at Harvard, the brilliant, charismatic and controversial New York Times and Globe and Mail #1 bestselling author of Infidel and Nomad makes a powerful plea for a Muslim Reformation as the only way to end the horrors of...",Ayaan Hirsi Ali,Ayaan Hirsi Ali,,,,,8h 56m,,,,,,,,,,,,,,,,true,B00S8S8TCW,,,,,https://audible.com/pd/B00S8S8TCW?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00S8S8TCW,https://m.media-amazon.com/images/I/51QY9pr9DqL._SL500_.jpg,https://www.goodreads.com/search?q=Ayaan%20Hirsi%20Ali%20-%20Heretic%3A%20Why%20Islam%20Needs%20a%20Reformation%20Now,,,,true
Main,32,In the Realm of Hungry Ghosts: Close Encounters with Addiction,In the Realm of Hungry Ghosts: Close Encounters with Addiction,,,"Best-selling writer and physician Gabor Maté looks at the epidemic of addictions in our society, tells us why we are so prone to them, and details what is needed to liberate ourselves....",Gabor Maté,Daniel Maté,,,,,15h 45m,,,,,,,,,,,,,,,true,true,B005FMRX94,,,,,https://audible.com/pd/B005FMRX94?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B005FMRX94,https://m.media-amazon.com/images/I/51hWZ1UdF9L._SL500_.jpg,https://www.goodreads.com/search?q=Gabor%20Mat%C3%A9%20-%20In%20the%20Realm%20of%20Hungry%20Ghosts%3A%20Close%20Encounters%20with%20Addiction,,,,true
Main,31,"Why Zebras Don't Get Ulcers: The Acclaimed Guide to Stress, Stress-Related Diseases, and Coping - Now Revised and Updated","Why Zebras Don't Get Ulcers: The Acclaimed Guide to Stress, Stress-Related Diseases, and Coping - Now Revised and Updated",,,"Now in a third edition, Robert M. Sapolsky's acclaimed and successful Why Zebras Don't Get Ulcers features new chapters on how stress affects sleep and addiction, as well as new insights into anxiety and personality disorder and the impact of spirituality on managing stress. As Sapolsky explains...",Robert Sapolsky,Peter Berkrot,,,,,17h 16m,,,,,,,,,,,,,,,,true,B00ATSFD9G,,,,,https://audible.com/pd/B00ATSFD9G?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00ATSFD9G,https://m.media-amazon.com/images/I/51cwqZW+uJL._SL500_.jpg,https://www.goodreads.com/search?q=Robert%20Sapolsky%20-%20Why%20Zebras%20Don't%20Get%20Ulcers%3A%20The%20Acclaimed%20Guide%20to%20Stress%2C%20Stress-Related%20Diseases%2C%20and%20Coping%20-%20Now%20Revised%20and%20Updated,,,,true
Main,30,A Primate's Memoir: A Neuroscientist’s Unconventional Life Among the Baboons,A Primate's Memoir: A Neuroscientist’s Unconventional Life Among the Baboons,,,"""I had never planned to become a savanna baboon when I grew up; instead, I had always assumed I would become a mountain gorilla,"" writes Robert Sapolsky in this witty and riveting chronicle of a scientist's coming-of-age in remote Africa. An exhilarating account of Sapolsky's twenty-one-year...",Robert Sapolsky,Mike Chamberlain,,,,,,10h 47m left,,,,,,,,,,,,,,,true,B00H3OUGE6,,,,,https://audible.com/pd/B00H3OUGE6?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00H3OUGE6,https://m.media-amazon.com/images/I/61QQQicz2-L._SL500_.jpg,https://www.goodreads.com/search?q=Robert%20Sapolsky%20-%20A%20Primate's%20Memoir%3A%20A%20Neuroscientist%E2%80%99s%20Unconventional%20Life%20Among%20the%20Baboons,,,,true
Main,29,"Rendezvous with Rama: Rama Series, Book 1","Rendezvous with Rama: Rama Series, Book 1",Rama (book 1),1,"At first, only a few things are known about the celestial object that astronomers dub Rama....",Arthur C. Clarke,Toby Longworth,,,,,,6h 23m left,,,,,,,,,,,,,,,true,B00H2VQXN8,,,,,https://audible.com/pd/B00H2VQXN8?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00H2VQXN8,https://m.media-amazon.com/images/I/413iYQclWBL._SL500_.jpg,https://www.goodreads.com/search?q=Arthur%20C.%20Clarke%20-%20Rendezvous%20with%20Rama%3A%20Rama%20Series%2C%20Book%201,,,,true
Main,28,"Blood, Class, and Empire: The Enduring Anglo-American Relationship","Blood, Class, and Empire: The Enduring Anglo-American Relationship",,,Since the end of the Cold War so-called experts have been predicting the eclipse of America's 'special relationship' with Britain....,Christopher Hitchens,Anthony May,,,,,15h 7m,,,,4,,,,,,,,,,,,true,B00AEB2TKO,,,,,https://audible.com/pd/B00AEB2TKO?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00AEB2TKO,https://m.media-amazon.com/images/I/513pD8IIEdL._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20Blood%2C%20Class%2C%20and%20Empire%3A%20The%20Enduring%20Anglo-American%20Relationship,,,,true
Main,27,The Missionary Position: Mother Teresa in Theory and Practice,The Missionary Position: Mother Teresa in Theory and Practice,,,Christopher Hitchens's meticulous study of the life and deeds of Mother Teresa....,"Christopher Hitchens, Thomas Mallon - foreword",Simon Prebble,,,,,2h 11m,,,,,,,,,,,,,,,,true,B009ZHZZHC,,,,,https://audible.com/pd/B009ZHZZHC?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B009ZHZZHC,https://m.media-amazon.com/images/I/51nJuOoRrNL._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20The%20Missionary%20Position%3A%20Mother%20Teresa%20in%20Theory%20and%20Practice,,,,true
